Window,Data_Type,Name,Off,Def,Rapm,Season,Possessions,Alpha
2006-07-08,Playoff with Prior,Darrell Armstrong,-0.9724677465184307,0.38915481666388735,-1.361622563182318,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ha Ha,-0.3308886946314636,1.034279275063161,-1.3651679696946246,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kris Humphries,-1.905620659119391,-0.5075255453586632,-1.3980951137607276,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Howard Eisley,-1.119845541479899,0.2954561339490663,-1.4153016754289653,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Charlie Bell,-0.14999023500361774,1.2749131627168877,-1.4249033977205057,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Steven Hunter,-1.902524635841406,-0.45820811214923224,-1.444316523692174,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Orien Greene,-4.412881361880629,-2.9660918359409227,-1.4467895259397068,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kareem Rush,-0.28264746547869485,1.1696785219862418,-1.4523259874649368,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Francisco Elson,-2.6614057830869635,-1.19647415801196,-1.4649316250750033,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Rafael Araujo,-1.8948030316722035,-0.4194473648181961,-1.4753556668540075,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jared Reiner,0.07824043411769288,1.5583463582431254,-1.4801059241254326,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Zach Randolph,1.3265324797607458,2.810798957173908,-1.484266477413162,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,David Noel,0.18678327438940412,1.67473194282687,-1.487948668437466,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Adam Morrison,-1.4422195300950664,0.04782168001865025,-1.4900412101137166,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Marco Belinelli,-0.9488229504978333,0.5477015894755769,-1.4965245399734102,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Michael Olowokandi,-2.8950817311586436,-1.393220724313023,-1.5018610068456208,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Justin Williams,-0.2542310290427786,1.2616228134809886,-1.515853842523767,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Corey Brewer,-1.140267461290841,0.3840222457525969,-1.5242897070434378,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Will Bynum,-0.4642041546859913,1.0620751258600083,-1.5262792805459997,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ryan Hollins,-0.888225129265246,0.6550171255656729,-1.5432422548309188,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jacque Vaughn,-3.163066391268438,-1.6029705397723768,-1.5600958514960608,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ersan Ilyasova,-1.1623432991702627,0.4268351097277105,-1.5891784088979732,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Andre Brown,-0.8323024432840727,0.7702272362386255,-1.6025296795226982,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jamal Crawford,0.16427468957556082,1.7778112314244323,-1.6135365418488714,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mouhamed Sene,-0.8398570540682182,0.7777411127067141,-1.6175981667749324,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Etan Thomas,-1.1628898748989818,0.45687353692261057,-1.6197634118215927,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Martell Webster,-0.0558268919106527,1.5648087775491273,-1.62063566945978,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Pat Burke,-0.3318884224311215,1.2925128809991724,-1.6244013034302938,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Chris Mihm,0.001083343353567353,1.6303710765572084,-1.629287733203641,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jason Williams,-0.27916995437784264,1.3658947168725093,-1.645064671250352,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Bostjan Nachbar,-1.3967828431338543,0.25999146061301104,-1.6567743037468652,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Sarunas Jasikevicius,-2.0572660976828616,-0.39507232307335655,-1.662193774609505,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Malik Rose,0.0704615215873739,1.733451707231394,-1.6629901856440203,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Smush Parker,-1.005315774524269,0.6598170938119118,-1.6651328683361806,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Pat Garrity,-1.6845607861564589,-0.010565978310553996,-1.6739948078459048,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Tony Delk,-0.2073672303884405,1.4768269728954488,-1.6841942032838892,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,JJ Redick,-0.050360010706724884,1.6553034329642096,-1.7056634436709344,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Damon Stoudamire,-1.1495472640350801,0.5667412334871407,-1.7162884975222208,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Joel Anthony,-0.1246691297072416,1.5937649065902622,-1.718434036297504,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Adonal Foyle,-2.6940429329036655,-0.9734782416109238,-1.7205646912927415,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Qyntel Woods,-0.6559394297849441,1.0802070969592907,-1.7361465267442349,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jason Hart,-1.9853157954810228,-0.22313238249232828,-1.7621834129886944,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Nick Van Exel,-1.5734077888742604,0.19956572355267216,-1.7729735124269324,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Cedric Simmons,-1.5540543426447344,0.27130622397888704,-1.8253605666236214,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Donell Taylor,-2.0774423131827815,-0.18578448965540675,-1.8916578235273749,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Sebastian Telfair,-1.658133439698986,0.23601293666477935,-1.8941463763637656,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Flip Murray,-0.9383137074975105,0.9585055538270153,-1.8968192613245258,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Luke Ridnour,0.8725356549692417,2.7854151541629846,-1.912879499193743,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,DeShawn Stevenson,0.7538364590987815,2.667239314937584,-1.913402855838802,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Larry Hughes,-0.0009534120609193918,1.9421073848053294,-1.943060796866249,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Scott Padgett,-1.8789077408080244,0.07928412986260842,-1.958191870670633,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Troy Murphy,0.7412921935474617,2.7288039433487303,-1.9875117498012684,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Viktor Khryapa,0.4222954817031383,2.4181053050705574,-1.995809823367419,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jarvis Hayes,-0.5220421458188647,1.4762221380401983,-1.998264283859063,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Sean Williams,-0.9166579050038031,1.0942367943621867,-2.0108946993659895,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,DerMarr Johnson,-3.241439567062212,-1.2299197583356851,-2.0115198087265265,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ira Newble,-1.4242559066717344,0.6022500378348705,-2.0265059445066047,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Earl Barron,-1.9869888489919958,0.059838079744702705,-2.0468269287366985,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Tony Battie,-1.4793853377139528,0.5789097960977424,-2.0582951338116953,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Dominic McGuire,-1.879869942885123,0.18926879279435013,-2.069138735679473,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Devin Brown,-0.7506573874647907,1.3564070825393575,-2.1070644700041483,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Gary Payton,-3.0879833884427748,-0.9477270693231014,-2.1402563191196733,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Salim Stoudamire,-1.4054428866784239,0.7395363836874448,-2.1449792703658686,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Michael Doleac,-2.261917788047841,-0.059132746994916684,-2.2027850410529246,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Craig Smith,-0.7634875024960708,1.4557737298620734,-2.2192612323581438,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mike Conley,0.7039510301940712,2.936010219453315,-2.232059189259244,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Justin Reed,-1.968678450494553,0.27021496177774146,-2.238893412272294,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jermaine Jackson,-1.3929898937859204,0.9158668937537788,-2.3088567875396993,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Keith Van Horn,-0.6925289611327685,1.6193411608609771,-2.3118701219937456,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Andray Blatche,-1.3127471610546666,0.9999469309859241,-2.312694092040591,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Paul Davis,-1.731615221664,0.5810832066111628,-2.3126984282751626,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Rodney Carney,-0.8085098188761328,1.5354229622733842,-2.343932781149517,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Nick Young,-1.7066372463076778,0.6424212724017417,-2.3490585187094197,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mo Williams,0.23842145840445236,2.637319979676228,-2.398898521271776,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kelenna Azubuike,-0.5115296284794586,1.8998513227663696,-2.411380951245828,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Trenton Hassell,-0.9135348257202747,1.5510541087842913,-2.4645889345045657,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kevin Ollie,-2.475155461709554,0.005743939895879293,-2.4808994016054333,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Brandon Bass,-1.1370515370073175,1.3513755370906473,-2.488427074097965,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Quincy Douby,-1.5630809602156885,0.9591590377201866,-2.522239997935875,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Carlos Delfino,-2.307314602081836,0.215210077777452,-2.5225246798592877,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kevin Durant,-0.5563611648496113,1.972981187731214,-2.529342352580825,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Aaron Williams,-1.3714246547064985,1.2543404148321975,-2.625765069538696,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,John Salmons,-0.4485087787481205,2.180823619415314,-2.6293323981634344,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mark Blount,-1.2923445926498751,1.4004601791290217,-2.6928047717788965,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Greg Ostertag,-2.972184745543066,-0.24893612762947195,-2.7232486179135944,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Keith McLeod,-1.4011234186198076,1.357223172743995,-2.7583465913638023,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Calbert Cheaney,-2.1394575347412923,0.6271462927517661,-2.7666038274930584,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Clifford Robinson,-2.6148744315240156,0.15988565553955889,-2.7747600870635747,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Chris Webber,0.41585613912161806,3.2165184555127095,-2.8006623163910915,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Eddie Griffin,-2.617506061747893,0.2067927015898455,-2.824298763337739,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Sergio Rodriguez,-0.9451232950455274,1.9507154139640066,-2.895838709009534,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Stromile Swift,-1.8990120991100927,1.0048197633978995,-2.903831862507992,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Daequan Cook,-1.739927042301449,1.2137203205351044,-2.9536473628365534,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Dorell Wright,-1.8795009864074539,1.085395535211229,-2.9648965216186833,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mickael Pietrus,-1.949105533816367,1.09757331368189,-3.046678847498257,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Antoine Wright,-4.390592270751952,-1.316243683516816,-3.074348587235136,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Marcus Banks,-1.5738606426369126,1.520180952558061,-3.094041595194973,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Juwan Howard,-0.8289566313717232,2.322171644601342,-3.1511282759730657,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jalen Rose,-1.108330890135152,2.095792713479238,-3.20412360361439,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Zarko Cabarkapa,-1.5822699099309798,1.6373760373405186,-3.219645947271499,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Randolph Morris,-1.4249216720572293,1.8201086303618819,-3.2450303024191114,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Marc Jackson,-0.3654444298993068,2.8939926444886592,-3.2594370743879657,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jiri Welsch,-2.61916037492982,0.6534981096120055,-3.272658484541825,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jarrett Jack,-1.7426648549857808,1.5606621144338517,-3.3033269694196328,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Willie Green,-1.135630480455581,2.1759198600165384,-3.3115503404721194,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ike Diogu,-2.417541243562588,0.979971608467414,-3.397512852030002,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Pape Sow,-1.92756830996399,1.4951254010139747,-3.4226937109779643,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Zeljko Rebraca,-2.510924024609962,0.9247593401359651,-3.435683364745927,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Fred Jones,-2.6494431003590555,0.7980361928101917,-3.447479293169247,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Shannon Brown,-1.426835269677289,2.042390672590925,-3.4692259422682135,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Brian Skinner,-2.4136559521151364,1.0922339442049442,-3.50588989632008,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kenny Thomas,-3.24254971138351,0.28211380767108735,-3.5246635190545974,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Earl Boykins,-0.7024233100188313,2.8699013854805977,-3.572324695499429,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jerome James,-3.4339144626990477,0.27579418977332937,-3.7097086524723766,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Solomon Jones,-1.3566947163823124,2.486229247199883,-3.8429239635821952,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Al Thornton,-1.4670238468057486,2.4535793774905788,-3.9206032242963276,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Gerald Green,-2.233096168340045,1.698553586655066,-3.931649754995112,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Nazr Mohammed,-1.6181022947814192,2.4771057781236263,-4.095208072905045,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Johan Petro,-3.251144855790483,0.9647769984515467,-4.21592185424203,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Primoz Brezec,-1.3039877129798367,2.9352352718492365,-4.239222984829073,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Eddy Curry,-0.8351148821761766,3.4369424289795516,-4.272057311155728,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Damien Wilkins,-1.168879617164542,3.226376794886194,-4.3952564120507365,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Desmond Mason,-2.475825298106203,2.183846205446988,-4.659671503553191,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Royal Ivey,-2.2047664425162936,2.535032837543929,-4.739799280060223,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jeff McInnis,-1.7392882919183819,3.2513075019055466,-4.990595793823928,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Josh Powell,-1.783672239075888,3.705925403165012,-5.489597642240899,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Hakim Warrick,-2.720019273419455,3.8835563334611094,-6.603575606880565,2006-2007-2008,69321,4000
2007-08-09,Regular Season,Kevin Garnett,3.8364964503061274,-5.5277408383743385,9.364237288680465,2007-2008-2009,598155,4000
2007-08-09,Regular Season,LeBron James,5.829171586817603,-2.5296724085756526,8.358843995393256,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Steve Nash,8.174706408952193,0.4146012976838357,7.760105111268359,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Tim Duncan,3.597287630138594,-2.148020696392172,5.745308326530766,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Dirk Nowitzki,5.003241280078454,-0.4311972410279673,5.434438521106422,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Lamar Odom,2.416796566479243,-2.8119763768004593,5.2287729432797025,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Rashard Lewis,2.916845418253932,-2.272972461231446,5.1898178794853775,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Kobe Bryant,4.772487807672933,-0.37562170499195224,5.148109512664885,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Chauncey Billups,4.36882936344541,-0.698084966812651,5.066914330258061,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Devin Harris,4.003182892166584,-0.8830738650916026,4.886256757258186,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Dwyane Wade,4.518574488992195,-0.25985497293760634,4.778429461929802,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Chris Paul,4.64245947277022,0.04898548851128786,4.593473984258932,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Manu Ginobili,2.519961968321863,-2.05634467204559,4.576306640367453,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Jason Kidd,2.406020333100571,-1.8772402554624936,4.283260588563065,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Metta World Peace,1.2928240970744735,-2.8905528379654197,4.1833769350398935,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Paul Millsap,1.678276237557157,-2.4317207045024576,4.109996942059614,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Josh Howard,2.6535137411018446,-1.4289294957346896,4.082443236836534,2007-2008-2009,598155,4000
2007-08-09,Regular Season,Hedo Turkoglu,2.767368035504935,-1.3150180505570743,4.08238608606201,2007-2008-2009,598155,4000
